id,text,parent_id,weight,sentiment
1589,"-> See discussion #8539: Religion has been a good thing for humankind.",1588,5,-1
1590,"It is commonly assumed that the concept of God is consistent across Judaism, Christianity, and Islam. This is not the case in many of the most important aspects of any understanding of God, including salvation, his relationship with men, and many other key considerations.",1588,5,-1
1591,"In Christianity, God is Trinitarian... one God consisting of three persons. Judaism and Islam are strictly Unitarian... one God, one person.",1590,5,1
1592,"In Islam, salvation is found in obedience to Allah. In Christianity, salvation is found by faith in Christ's obedience to God through his salvific death and resurrection.",1590,5,1
1593,"In Christianity, God is knowable on intimate terms... we can call him ""Abba Father"". This is less true in Judaism, and blasphemous in Islam, in which God is considered to be so ""other"" to man that he is practically incomprehensible.",1590,5,1
1594,"The idea of God may differ religion to religion, just as their cultures and traditions do, but the account of God's covenant with Abraham is indicated in each religion's foundational narrative. From self-reported accounts of genealogy, these religions follow the same God.",1590,5,-1
1595,"A few shared stories are hardly sufficient to claim identity. If God is immutable, and these religions differ about key aspects of God, it's obvious that at least two (and perhaps all three) of them are wrong in their belief.",1594,5,-1
1596,"They share genealogy [539], Abraham is a founder of all three, that do in fact worship the same God.",1590,5,-1
1597,"The holy wars and conflicts [540] between each other are in direct opposition to their core beliefs [541], and are especially troubling in light of the fact they follow the same God.",1588,5,1
1598,"The similarities between the core teachings of these religions [542] suggest looking after one another is one's duty, and that killing one another is morally wrong.",1597,5,1
1599,"The leaders of these religions [543], that share genealogy, instructed their followers that these merciless murders were a noble path to attain salvation. [544]",1597,5,1
1600,"Claims to follow the same God do not mean that they do, in fact, follow the same God.",1597,5,-1
1601,"-> See 1.2.11.2.3.2.2.",1600,5,1
1602,"-> See 1.2.11.2.3.2.2.5.",1600,5,-1
1603,"The interpretations that different people take and their actions upon those interpretations do not affect His existence.",1588,5,-1
1604,"This assumes that ignoring something (e.g. in this case God and his laws) is the same as it not existing, which in untrue",1588,5,-1
1605,"The same God who made a covenant with Abraham warned the family of Abraham against false prophets, teachers, etc, which suggests that many associated with Abraham would claim to know God but would know wrongly.",1588,5,-1
1606,"Those religious leaders are not acting in accordance with his teaching, so their words/actions do not reflect God's.",1586,5,-1
1607,"It would be a tu quoque fallacy to suggest that the hypocrisy of theists counts as evidence against their claims.",1606,5,1
1608,"Yet their followers believe otherwise, act on their leaders' teachings, and die believing they deserve eternal salvation.",1606,5,-1
1609,"With respect to the existence of God, this is a non sequitur. There is no logical connection between the sincerity of belief and the likelihood of it being true.",1608,5,-1
1610,"God as an all-knowing, all-powerful and completely good being intervened heavily during the time the scriptures narrate. If he existed, he would intervene at some point, or stop those individuals from becoming leaders of his followers in the first place. But he did not.",1606,5,-1
1611,"This claim is based on a very specific view of the hypothetical will of God. Humans are not in a position to claim that God would not permit free will in these cases.",1610,5,-1
1612,"When one tracks timelines carefully, there is no good case that God is said to have ""intervened heavily heavily during the time the scriptures narrate"".",1610,5,-1
1613,"Religious leaders and this so called ""Subversion"" are their choices as individual leaders which are fundamentally people still. God is Immutable and also God is able to change any aspect of Creation.Creation is an aspect of God's will or in other words:creation is one of God's artworks painted with the crayons of life and death.",1586,5,-1
